title,description,file,category
El papel de la JUJEM en la crisis político-militar.,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_17_R.pdf,Ministerio de Defensa
Reacciones ante la sentencia 23-F. Declaraciones del gobierno (4 de junio de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_18_R.pdf,Ministerio de Defensa
Estado de opinión sobre las sentencias (sección de contrainformación del EME. sección de contrainteligencia) (7 de junio de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_19_R.pdf,Ministerio de Defensa
Relato de los sucesos de los días 23 y 24 de febrero.,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_20_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de mayo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_21_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (18 de mayo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_22_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (17 de mayo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_23_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (12 de mayo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_24_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (10 de mayo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_25_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (6 de mayo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_26_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de mayo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_27_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (4 de mayo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_28_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (3 de mayo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_29_R.pdf,Ministerio de Defensa
Información integrada (17 de mayo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_30_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (30 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_31_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (29 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_32_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (28 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_33_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (27 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_34_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (20 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_35_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (19 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_36_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (16 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_37_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (14 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_38_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (13 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_39_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_40_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (7 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_41_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (6 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_42_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (2 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_43_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (1 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_44_R.pdf,Ministerio de Defensa
Información integrada (20 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_45_R.pdf,Ministerio de Defensa
Vista oral 2/81. Incidentes en la tarde del 5 de abril de 1982 (6 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_46_R.pdf,Ministerio de Defensa
Información integrada (5 de abril de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_47_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (30 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_48_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (29 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_49_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (26 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_50_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_51_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (22 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_52_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (23 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_53_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (18 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_54_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (17 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_55_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (16 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_56_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (15 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_57_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (12 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_58_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_59_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_60_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (8 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_61_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_62_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (2 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_63_R.pdf,Ministerio de Defensa
Información integrada (16 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_64_R.pdf,Ministerio de Defensa
Información integrada (11 de marzo de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_65_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (26 de febrero de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_66_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (25 de febrero de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_67_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de febrero de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_68_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (22 de febrero de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_69_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (20 de febrero de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_70_R.pdf,Ministerio de Defensa
Vista oral 2/81 del Consejo Supremo de Justicia Militar (19 de febrero de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_71_R.pdf,Ministerio de Defensa
Semestral de la amenaza interior (10 de febrero de 1981; 9 de marzo de 1981).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_72_R.pdf,Ministerio de Defensa
Relaciones entre algunos militares y paisanos armados (14 de abril de 1981).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_73_R.pdf,Ministerio de Defensa
Referencias en los medios de comunicación social a personal del centro vinculadas los hechos del 23-F (30 de abril de 1981).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_74_R.pdf,Ministerio de Defensa
Procesamiento de un jefe (22 de mayo de 1981).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_75_R.pdf,Ministerio de Defensa
Comentarios efectuados por el Capitán de la Guardia Civil Sánchez Valiente en Roma el 9 de junio de 1981 (30 de junio de 1981).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_76_R.pdf,Ministerio de Defensa
Capitán Sánchez Valiente (2 de junio de 1981).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_77_R.pdf,Ministerio de Defensa
Traslado de un escrito.,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_78_R.pdf,Ministerio de Defensa
Interesando comparecencia del capitán de la Guardia Civil José Ramón Tostón de la Calle. un cabo 1º. dos guardias y un paisano comprendidos en la causa 2/81 (5 de enero de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_79_R.pdf,Ministerio de Defensa
Solicitando datos sobre el Cte. Cortina y equipos de transmisiones (8 de enero de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_80_R.pdf,Ministerio de Defensa
Certificación solicitada para su unión a la causa 2/81 del CSJM (12 de enero de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_81_R.pdf,Ministerio de Defensa
Comparecimiento en Consejo Supremo un oficial y dos guardias (12 de enero de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_82_R.pdf,Ministerio de Defensa
Sobre entrevistas de S.M el Rey con militares implicados en el 23-F (5 de febrero de 1982).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_83_R.pdf,Ministerio de Defensa
Revisión de la sentencia dictada en la causa 2/81 del CSJM (19 de octubre de 1987).,Centro Nacional de Inteligencia (CNI),https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Documento_84_R.pdf,Ministerio de Defensa
RESERVADO: parte por abandono de destino del Cap. Sánchez Valiente.,Archivo general e histórico del Ministerio de Defensa - Causa 94/81,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Causa_9481_Reservado_parte_por_abandono_de_destino_del_Cap_Sanchez_Valiente.pdf,Ministerio de Defensa
RESERVADO: Hoja de servicios del Cap. Sánchez Valiente.,Archivo general e histórico del Ministerio de Defensa - Causa 94/82,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Causa_9481_Reservado_Hoja_de_servicios_del_Cap_Sanchez_Valiente.pdf,Ministerio de Defensa
RESERVADO: Informe de Asesoría Jurídica General sobre su situación administrativa del Cap. Sánchez Valiente.,Archivo general e histórico del Ministerio de Defensa - Causa 94/83,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Causa_9481_reservado_Informe_de_Asesoria_Juridica_General_sobre_situacion_administrativa_del_Cap_Sanchez_Valiente.pdf,Ministerio de Defensa
SECRETO: oficio dando cuenta toma de declaración.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Secreto_oficio_dando_cuenta_toma_de_declaracion_1.pdf,Ministerio de Defensa
SECRETO: oficio dando cuenta toma de declaración.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Secreto_oficio_dando_cuenta_toma_de_declaracion_2.pdf,Ministerio de Defensa
RESERVADO: oficio dando cuenta toma de declaración.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Reservado_oficio_dando_cuenta_toma_de_declaracion_3.pdf,Ministerio de Defensa
RESERVADO: oficio dando cuenta toma de declaración.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Reservado_oficio_dando_cuenta_toma_de_declaracion_4.pdf,Ministerio de Defensa
RESERVADO: comunicación del procesamiento de Milans.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Reservado_comunicacion_del_procesamiento_de_Milans.pdf,Ministerio de Defensa
RESERVADO: comunicación procesamiento implicado.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_1.pdf,Ministerio de Defensa
RESERVADO: comunicación procesamiento implicado.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_2.pdf,Ministerio de Defensa
RESERVADO: comunicación procesamiento implicado.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_3.pdf,Ministerio de Defensa
RESERVADO: comunicación procesamiento implicado.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_4.pdf,Ministerio de Defensa
RESERVADO: comunicación procesamiento implicado.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_5.pdf,Ministerio de Defensa
RESERVADO: comunicación procesamiento implicado.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_6.pdf,Ministerio de Defensa
SECRETO: comunicación procesamiento implicado.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Secreto_comunicacion_procesamiento_de_implicado_1.pdf,Ministerio de Defensa
SECRETO: comunicación procesamiento implicado.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Secreto_comunicacion_procesamiento_de_implicado_2.pdf,Ministerio de Defensa
SECRETO: traslado de peticiones de los Abogados de los condenados.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Secreto_traslado_de_peticiones_de_los_Abogados_de_los_condenados.pdf,Ministerio de Defensa
SECRETO: informe jurídico sobre recurso contra la desestimación de la recusación del Ministro de Defensa.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21800,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21800_Secreto_informe_juridico_sobre_recurso_contra_la_desestimacion_de_la_recusacion_del_Ministro_de_Defensa.pdf,Ministerio de Defensa
SECRETO: comunicando sanción a consejeros del Consejo Supremo de Justicia Militar.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21801,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21801_Secreto_comunicando_sancion_a_consejeros_del_Consejo_Supremo_de_Justicia_Militar.pdf,Ministerio de Defensa
SECRETO: comunicando levantamiento de incomunicación de Tejero.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21802,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21802_Secreto_comunicando_levantamiento_de_incomunicacion_de_Tejero.pdf,Ministerio de Defensa
SECRETO: copia de telex dando instrucciones sobre medidas de seguridad con las visitas a Tejero.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21802,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21802_Secreto_copita_de_telex_dando_instrucciones_sobre_medidas_de_seguridad_con_las_visitas_a_Tejero.pdf,Ministerio de Defensa
RESERVADO: dación en cuenta de recurso de queja de Milans del Bosch sobre su detención.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21804,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21804_Reservado_dacion_en_cuenta_de_recurso_de_queja_de_Milans_del_Bosch_sobre_su_detencion.pdf,Ministerio de Defensa
SECRETO: información sobre circunstancias de la detención de Milans del Bosch.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21804,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21804_Secreto_informacion_sobre_circunstancias_de_la_detencion_de_Milans_del_Bosch.pdf,Ministerio de Defensa
SECRETO: distribución de los procesados por la Causa 2/81 en diferentes Unidades militares durante el juicio.,Archivo general e histórico del Ministerio de Defensa - Carpeta 21804,https://s1.ppllstatics.com/comun/img/2026/papeles-23f/Carpeta_21804_Secreto_distribucion_de_los_procesados_por_la_causa_2_81_en_diferentes_unidades_militares_durante_el_juicio.pdf,Ministerio de Defensa
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.1._AGMAE_R39017_Exp._4.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.2._AGMAE_R39017_Exp._4.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.3._AGMAE_R39017_Exp._4.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.4._AGMAE_R39017_Exp._4.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.5._AGMAE_R39017_Exp._4.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.6._AGMAE_R39017_Exp.4.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.7._AGMAE_R39017_Exp._4.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
